"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"ENSG00000164080.13_RNAseq","ENST00000409535","RAD54L2","RAD54L2 [ENST00000409535]","RAD54L2","ENST00000409535","ENSG00000164080","RNA","RNAseq","transcriptomics"
"ENSG00000164081.12_RNAseq","ENST00000415259","TEX264","TEX264 [ENST00000415259]","TEX264","ENST00000415259","ENSG00000164081","RNA","RNAseq","transcriptomics"
"ENSG00000164082.14_RNAseq","ENST00000395052","GRM2","GRM2 [ENST00000395052]","GRM2","ENST00000395052","ENSG00000164082","RNA","RNAseq","transcriptomics"
"ENSG00000164086.9_RNAseq","ENST00000495880","DUSP7","DUSP7 [ENST00000495880]","DUSP7","ENST00000495880","ENSG00000164086","RNA","RNAseq","transcriptomics"
"ENSG00000164087.7_RNAseq","ENST00000296484","POC1A","POC1A [ENST00000296484]","POC1A","ENST00000296484","ENSG00000164087","RNA","RNAseq","transcriptomics"
"ENSG00000164088.17_RNAseq","ENST00000409502","PPM1M","PPM1M [ENST00000409502]","PPM1M","ENST00000409502","ENSG00000164088","RNA","RNAseq","transcriptomics"
"ENSG00000164091.11_RNAseq","ENST00000296490","WDR82","WDR82 [ENST00000296490]","WDR82","ENST00000296490","ENSG00000164091","RNA","RNAseq","transcriptomics"
"ENSG00000164096.12_RNAseq","ENST00000399075","C4orf3","C4orf3 [ENST00000399075]","C4orf3","ENST00000399075","ENSG00000164096","RNA","RNAseq","transcriptomics"
"ENSG00000164100.8_RNAseq","ENST00000296499","NDST3","NDST3 [ENST00000296499]","NDST3","ENST00000296499","ENSG00000164100","RNA","RNAseq","transcriptomics"
"ENSG00000164104.11_RNAseq","ENST00000296503","HMGB2","HMGB2 [ENST00000296503]","HMGB2","ENST00000296503","ENSG00000164104","RNA","RNAseq","transcriptomics"
"ENSG00000164105.3_RNAseq","ENST00000296504","SAP30","SAP30 [ENST00000296504]","SAP30","ENST00000296504","ENSG00000164105","RNA","RNAseq","transcriptomics"
"ENSG00000164109.13_RNAseq","ENST00000296509","MAD2L1","MAD2L1 [ENST00000296509]","MAD2L1","ENST00000296509","ENSG00000164109","RNA","RNAseq","transcriptomics"
"ENSG00000164111.14_RNAseq","ENST00000296511","ANXA5","ANXA5 [ENST00000296511]","ANXA5","ENST00000296511","ENSG00000164111","RNA","RNAseq","transcriptomics"
"ENSG00000164114.18_RNAseq","ENST00000311277","MAP9","MAP9 [ENST00000311277]","MAP9","ENST00000311277","ENSG00000164114","RNA","RNAseq","transcriptomics"
"ENSG00000164116.16_RNAseq","ENST00000296518","GUCY1A1","GUCY1A1 [ENST00000296518]","GUCY1A1","ENST00000296518","ENSG00000164116","RNA","RNAseq","transcriptomics"
"ENSG00000164117.13_RNAseq","ENST00000393674","FBXO8","FBXO8 [ENST00000393674]","FBXO8","ENST00000393674","ENSG00000164117","RNA","RNAseq","transcriptomics"
"ENSG00000164118.12_RNAseq","ENST00000457424","CEP44","CEP44 [ENST00000457424]","CEP44","ENST00000457424","ENSG00000164118","RNA","RNAseq","transcriptomics"
"ENSG00000164120.13_RNAseq","ENST00000296522","HPGD","HPGD [ENST00000296522]","HPGD","ENST00000296522","ENSG00000164120","RNA","RNAseq","transcriptomics"
"ENSG00000164124.10_RNAseq","ENST00000296529,ENST00000502698,ENST00000503200,ENST00000503404,ENST00000504569,ENST00000505049,ENST00000505189,ENST00000508243,ENST00000509278,ENST00000511038,ENST00000511532,ENST00000512272,ENST00000512481,ENST00000513744,ENST00000514346,ENST00000514558,ENST00000514971","TMEM144","TMEM144 [ENST00000296529],TMEM144 [ENST00000502698],TMEM144 [ENST00000503200],TMEM144 [ENST00000503404],TMEM144 [ENST00000504569],TMEM144 [ENST00000505049],TMEM144 [ENST00000505189],TMEM144 [ENST00000508243],TMEM144 [ENST00000509278],TMEM144 [ENST00000511038],TMEM144 [ENST00000511532],TMEM144 [ENST00000512272],TMEM144 [ENST00000512481],TMEM144 [ENST00000513744],TMEM144 [ENST00000514346],TMEM144 [ENST00000514558],TMEM144 [ENST00000514971]","TMEM144","ENST00000296529,ENST00000502698,ENST00000503200,ENST00000503404,ENST00000504569,ENST00000505049,ENST00000505189,ENST00000508243,ENST00000509278,ENST00000511038,ENST00000511532,ENST00000512272,ENST00000512481,ENST00000513744,ENST00000514346,ENST00000514558,ENST00000514971","ENSG00000164124","RNA","RNAseq","transcriptomics"
"ENSG00000164125.15_RNAseq","ENST00000296530,ENST00000393807,ENST00000585682,ENST00000587787,ENST00000589306,ENST00000590648,ENST00000592057,ENST00000592586,ENST00000593260","GASK1B","GASK1B [ENST00000296530],GASK1B [ENST00000393807],GASK1B [ENST00000585682],GASK1B [ENST00000587787],GASK1B [ENST00000589306],GASK1B [ENST00000590648],GASK1B [ENST00000592057],GASK1B [ENST00000592586],GASK1B [ENST00000593260]","GASK1B","ENST00000296530,ENST00000393807,ENST00000585682,ENST00000587787,ENST00000589306,ENST00000590648,ENST00000592057,ENST00000592586,ENST00000593260","ENSG00000164125","RNA","RNAseq","transcriptomics"
"ENSG00000164134.12_RNAseq","ENST00000296543","NAA15","NAA15 [ENST00000296543]","NAA15","ENST00000296543","ENSG00000164134","RNA","RNAseq","transcriptomics"
"ENSG00000164136.16_RNAseq","ENST00000296545","IL15","IL15 [ENST00000296545]","IL15","ENST00000296545","ENSG00000164136","RNA","RNAseq","transcriptomics"
"ENSG00000164142.15_RNAseq","ENST00000435205","FHIP1A","FHIP1A [ENST00000435205]","FHIP1A","ENST00000435205","ENSG00000164142","RNA","RNAseq","transcriptomics"
"ENSG00000164144.15_RNAseq","ENST00000353617","ARFIP1","ARFIP1 [ENST00000353617]","ARFIP1","ENST00000353617","ENSG00000164144","RNA","RNAseq","transcriptomics"
"ENSG00000164151.11_RNAseq","ENST00000296564","ICE1","ICE1 [ENST00000296564]","ICE1","ENST00000296564","ENSG00000164151","RNA","RNAseq","transcriptomics"
"ENSG00000164162.13_RNAseq","ENST00000309439,ENST00000613466","ANAPC10","ANAPC10 [ENST00000309439],ANAPC10 [ENST00000613466]","ANAPC10","ENST00000309439,ENST00000613466","ENSG00000164162","RNA","RNAseq","transcriptomics"
"ENSG00000164163.10_RNAseq","ENST00000296577","ABCE1","ABCE1 [ENST00000296577]","ABCE1","ENST00000296577","ENSG00000164163","RNA","RNAseq","transcriptomics"
"ENSG00000164164.16_RNAseq","ENST00000454497","OTUD4","OTUD4 [ENST00000454497]","OTUD4","ENST00000454497","ENSG00000164164","RNA","RNAseq","transcriptomics"
"ENSG00000164167.10_RNAseq","ENST00000296581","LSM6","LSM6 [ENST00000296581]","LSM6","ENST00000296581","ENSG00000164167","RNA","RNAseq","transcriptomics"
"ENSG00000164168.7_RNAseq","ENST00000296582","TMEM184C","TMEM184C [ENST00000296582]","TMEM184C","ENST00000296582","ENSG00000164168","RNA","RNAseq","transcriptomics"
"ENSG00000164169.12_RNAseq","ENST00000322396","PRMT9","PRMT9 [ENST00000322396]","PRMT9","ENST00000322396","ENSG00000164169","RNA","RNAseq","transcriptomics"
"ENSG00000164171.10_RNAseq","ENST00000296585","ITGA2","ITGA2 [ENST00000296585]","ITGA2","ENST00000296585","ENSG00000164171","RNA","RNAseq","transcriptomics"
"ENSG00000164172.18_RNAseq","ENST00000396954","MOCS2","MOCS2 [ENST00000396954]","MOCS2","ENST00000396954","ENSG00000164172","RNA","RNAseq","transcriptomics"
"ENSG00000164180.13_RNAseq","ENST00000296595,ENST00000503194,ENST00000503755,ENST00000503943,ENST00000506536,ENST00000507872,ENST00000509387,ENST00000510089,ENST00000511087,ENST00000511218,ENST00000512429,ENST00000513487,ENST00000514135,ENST00000515293,ENST00000515477","TMEM161B","TMEM161B [ENST00000296595],TMEM161B [ENST00000503194],TMEM161B [ENST00000503755],TMEM161B [ENST00000503943],TMEM161B [ENST00000506536],TMEM161B [ENST00000507872],TMEM161B [ENST00000509387],TMEM161B [ENST00000510089],TMEM161B [ENST00000511087],TMEM161B [ENST00000511218],TMEM161B [ENST00000512429],TMEM161B [ENST00000513487],TMEM161B [ENST00000514135],TMEM161B [ENST00000515293],TMEM161B [ENST00000515477]","TMEM161B","ENST00000296595,ENST00000503194,ENST00000503755,ENST00000503943,ENST00000506536,ENST00000507872,ENST00000509387,ENST00000510089,ENST00000511087,ENST00000511218,ENST00000512429,ENST00000513487,ENST00000514135,ENST00000515293,ENST00000515477","ENSG00000164180","RNA","RNAseq","transcriptomics"
"ENSG00000164181.13_RNAseq","ENST00000425382,ENST00000508821","ELOVL7","ELOVL7 [ENST00000425382],ELOVL7 [ENST00000508821]","ELOVL7","ENST00000425382,ENST00000508821","ENSG00000164181","RNA","RNAseq","transcriptomics"
"ENSG00000164182.10_RNAseq","ENST00000296597","NDUFAF2","NDUFAF2 [ENST00000296597]","NDUFAF2","ENST00000296597","ENSG00000164182","RNA","RNAseq","transcriptomics"
"ENSG00000164187.6_RNAseq","ENST00000296603,ENST00000503535,ENST00000505524","LMBRD2","LMBRD2 [ENST00000296603],LMBRD2 [ENST00000503535],LMBRD2 [ENST00000505524]","LMBRD2","ENST00000296603,ENST00000503535,ENST00000505524","ENSG00000164187","RNA","RNAseq","transcriptomics"
"ENSG00000164190.17_RNAseq","ENST00000282516","NIPBL","NIPBL [ENST00000282516]","NIPBL","ENST00000282516","ENSG00000164190","RNA","RNAseq","transcriptomics"
"ENSG00000164209.16_RNAseq","ENST00000355943","SLC25A46","SLC25A46 [ENST00000355943]","SLC25A46","ENST00000355943","ENSG00000164209","RNA","RNAseq","transcriptomics"
"ENSG00000164211.12_RNAseq","ENST00000296632","STARD4","STARD4 [ENST00000296632]","STARD4","ENST00000296632","ENSG00000164211","RNA","RNAseq","transcriptomics"
"ENSG00000164219.9_RNAseq","ENST00000419445","PGGT1B","PGGT1B [ENST00000419445]","PGGT1B","ENST00000419445","ENSG00000164219","RNA","RNAseq","transcriptomics"
"ENSG00000164221.12_RNAseq","ENST00000379611","CCDC112","CCDC112 [ENST00000379611]","CCDC112","ENST00000379611","ENSG00000164221","RNA","RNAseq","transcriptomics"
"ENSG00000164236.11_RNAseq","ENST00000296657,ENST00000504806","ANKRD33B","ANKRD33B [ENST00000296657],ANKRD33B [ENST00000504806]","ANKRD33B","ENST00000296657,ENST00000504806","ENSG00000164236","RNA","RNAseq","transcriptomics"
"ENSG00000164241.13_RNAseq","ENST00000296662,ENST00000508527,ENST00000509733,ENST00000515558,ENST00000535381,ENST00000606042,ENST00000606937,ENST00000607731,ENST00000682830","C5orf63","C5orf63 [ENST00000296662],C5orf63 [ENST00000508527],C5orf63 [ENST00000509733],C5orf63 [ENST00000515558],C5orf63 [ENST00000535381],C5orf63 [ENST00000606042],C5orf63 [ENST00000606937],C5orf63 [ENST00000607731],C5orf63 [ENST00000682830]","C5orf63","ENST00000296662,ENST00000508527,ENST00000509733,ENST00000515558,ENST00000535381,ENST00000606042,ENST00000606937,ENST00000607731,ENST00000682830","ENSG00000164241","RNA","RNAseq","transcriptomics"
"ENSG00000164244.20_RNAseq","ENST00000512635","PRRC1","PRRC1 [ENST00000512635]","PRRC1","ENST00000512635","ENSG00000164244","RNA","RNAseq","transcriptomics"
"ENSG00000164251.4_RNAseq","ENST00000296677","F2RL1","F2RL1 [ENST00000296677]","F2RL1","ENST00000296677","ENSG00000164251","RNA","RNAseq","transcriptomics"
"ENSG00000164252.12_RNAseq","ENST00000312916","AGGF1","AGGF1 [ENST00000312916]","AGGF1","ENST00000312916","ENSG00000164252","RNA","RNAseq","transcriptomics"
"ENSG00000164253.13_RNAseq","ENST00000296679","WDR41","WDR41 [ENST00000296679]","WDR41","ENST00000296679","ENSG00000164253","RNA","RNAseq","transcriptomics"
"ENSG00000164258.11_RNAseq","ENST00000296684","NDUFS4","NDUFS4 [ENST00000296684]","NDUFS4","ENST00000296684","ENSG00000164258","RNA","RNAseq","transcriptomics"
"ENSG00000164284.14_RNAseq","ENST00000329271","GRPEL2","GRPEL2 [ENST00000329271]","GRPEL2","ENST00000329271","ENSG00000164284","RNA","RNAseq","transcriptomics"
"ENSG00000164291.16_RNAseq","ENST00000380009","ARSK","ARSK [ENST00000380009]","ARSK","ENST00000380009","ENSG00000164291","RNA","RNAseq","transcriptomics"
"ENSG00000164292.12_RNAseq","ENST00000379982","RHOBTB3","RHOBTB3 [ENST00000379982]","RHOBTB3","ENST00000379982","ENSG00000164292","RNA","RNAseq","transcriptomics"
"ENSG00000164296.6_RNAseq","ENST00000296736,ENST00000515406,ENST00000532987","TIGD6","TIGD6 [ENST00000296736],TIGD6 [ENST00000515406],TIGD6 [ENST00000532987]","TIGD6","ENST00000296736,ENST00000515406,ENST00000532987","ENSG00000164296","RNA","RNAseq","transcriptomics"
"ENSG00000164300.16_RNAseq","ENST00000507668","SERINC5","SERINC5 [ENST00000507668]","SERINC5","ENST00000507668","ENSG00000164300","RNA","RNAseq","transcriptomics"
"ENSG00000164305.18_RNAseq","ENST00000308394","CASP3","CASP3 [ENST00000308394]","CASP3","ENST00000308394","ENSG00000164305","RNA","RNAseq","transcriptomics"
"ENSG00000164306.10_RNAseq","ENST00000503752","PRIMPOL","PRIMPOL [ENST00000503752]","PRIMPOL","ENST00000503752","ENSG00000164306","RNA","RNAseq","transcriptomics"
"ENSG00000164307.12_RNAseq","ENST00000296754","ERAP1","ERAP1 [ENST00000296754]","ERAP1","ENST00000296754","ENSG00000164307","RNA","RNAseq","transcriptomics"
"ENSG00000164308.16_RNAseq","ENST00000437043","ERAP2","ERAP2 [ENST00000437043]","ERAP2","ENST00000437043","ENSG00000164308","RNA","RNAseq","transcriptomics"
"ENSG00000164309.14_RNAseq","ENST00000446378","CMYA5","CMYA5 [ENST00000446378]","CMYA5","ENST00000446378","ENSG00000164309","RNA","RNAseq","transcriptomics"
"ENSG00000164323.12_RNAseq","ENST00000458385,ENST00000502992,ENST00000503223,ENST00000514798,ENST00000647728","CFAP97","CFAP97 [ENST00000458385],CFAP97 [ENST00000502992],CFAP97 [ENST00000503223],CFAP97 [ENST00000514798],CFAP97 [ENST00000647728]","CFAP97","ENST00000458385,ENST00000502992,ENST00000503223,ENST00000514798,ENST00000647728","ENSG00000164323","RNA","RNAseq","transcriptomics"
"ENSG00000164327.12_RNAseq","ENST00000296782,ENST00000357387","RICTOR","RICTOR [ENST00000296782],RICTOR [ENST00000357387]","RICTOR","ENST00000296782,ENST00000357387","ENSG00000164327","RNA","RNAseq","transcriptomics"
"ENSG00000164329.13_RNAseq","ENST00000296783,ENST00000453514","TENT2","TENT2 [ENST00000296783],TENT2 [ENST00000453514]","TENT2","ENST00000296783,ENST00000453514","ENSG00000164329","RNA","RNAseq","transcriptomics"
"ENSG00000164330.16_RNAseq","ENST00000313708","EBF1","EBF1 [ENST00000313708]","EBF1","ENST00000313708","ENSG00000164330","RNA","RNAseq","transcriptomics"
"ENSG00000164331.9_RNAseq","ENST00000296785","ANKRA2","ANKRA2 [ENST00000296785]","ANKRA2","ENST00000296785","ENSG00000164331","RNA","RNAseq","transcriptomics"
"ENSG00000164332.7_RNAseq","ENST00000296786","UBLCP1","UBLCP1 [ENST00000296786]","UBLCP1","ENST00000296786","ENSG00000164332","RNA","RNAseq","transcriptomics"
"ENSG00000164338.9_RNAseq","ENST00000296792","UTP15","UTP15 [ENST00000296792]","UTP15","ENST00000296792","ENSG00000164338","RNA","RNAseq","transcriptomics"
"ENSG00000164342.12_RNAseq","ENST00000296795","TLR3","TLR3 [ENST00000296795]","TLR3","ENST00000296795","ENSG00000164342","RNA","RNAseq","transcriptomics"
"ENSG00000164344.15_RNAseq","ENST00000264690","KLKB1","KLKB1 [ENST00000264690]","KLKB1","ENST00000264690","ENSG00000164344","RNA","RNAseq","transcriptomics"
"ENSG00000164346.9_RNAseq","ENST00000610426","NSA2","NSA2 [ENST00000610426]","NSA2","ENST00000610426","ENSG00000164346","RNA","RNAseq","transcriptomics"
"ENSG00000164347.17_RNAseq","ENST00000296805,ENST00000509430","GFM2","GFM2 [ENST00000296805],GFM2 [ENST00000509430]","GFM2","ENST00000296805,ENST00000509430","ENSG00000164347","RNA","RNAseq","transcriptomics"
"ENSG00000164366.3_RNAseq","ENST00000296824","CCDC127","CCDC127 [ENST00000296824]","CCDC127","ENST00000296824","ENSG00000164366","RNA","RNAseq","transcriptomics"
"ENSG00000164398.12_RNAseq","ENST00000296869,ENST00000651356","ACSL6","ACSL6 [ENST00000296869],ACSL6 [ENST00000651356]","ACSL6","ENST00000296869,ENST00000651356","ENSG00000164398","RNA","RNAseq","transcriptomics"
"ENSG00000164402.13_RNAseq","ENST00000378719","SEPTIN8","SEPTIN8 [ENST00000378719]","SEPTIN8","ENST00000378719","ENSG00000164402","RNA","RNAseq","transcriptomics"
"ENSG00000164403.14_RNAseq","ENST00000378679","SHROOM1","SHROOM1 [ENST00000378679]","SHROOM1","ENST00000378679","ENSG00000164403","RNA","RNAseq","transcriptomics"
"ENSG00000164405.10_RNAseq","ENST00000378665,ENST00000378670","UQCRQ","UQCRQ [ENST00000378665],UQCRQ [ENST00000378670]","UQCRQ","ENST00000378665,ENST00000378670","ENSG00000164405","RNA","RNAseq","transcriptomics"
"ENSG00000164414.17_RNAseq","ENST00000369552","SLC35A1","SLC35A1 [ENST00000369552]","SLC35A1","ENST00000369552","ENSG00000164414","RNA","RNAseq","transcriptomics"
"ENSG00000164430.15_RNAseq","ENST00000370315","CGAS","CGAS [ENST00000370315]","CGAS","ENST00000370315","ENSG00000164430","RNA","RNAseq","transcriptomics"
"ENSG00000164440.14_RNAseq","ENST00000358430","TXLNB","TXLNB [ENST00000358430]","TXLNB","ENST00000358430","ENSG00000164440","RNA","RNAseq","transcriptomics"
"ENSG00000164442.9_RNAseq","ENST00000367651,ENST00000537332","CITED2","CITED2 [ENST00000367651],CITED2 [ENST00000537332]","CITED2","ENST00000367651,ENST00000537332","ENSG00000164442","RNA","RNAseq","transcriptomics"
"ENSG00000164463.12_RNAseq","ENST00000296953","CREBRF","CREBRF [ENST00000296953]","CREBRF","ENST00000296953","ENSG00000164463","RNA","RNAseq","transcriptomics"
"ENSG00000164465.18_RNAseq","ENST00000296955,ENST00000338728,ENST00000424717,ENST00000478345,ENST00000481630,ENST00000487076,ENST00000525483,ENST00000528138,ENST00000528162,ENST00000533453,ENST00000533950,ENST00000534777","DCBLD1","DCBLD1 [ENST00000296955],DCBLD1 [ENST00000338728],DCBLD1 [ENST00000424717],DCBLD1 [ENST00000478345],DCBLD1 [ENST00000481630],DCBLD1 [ENST00000487076],DCBLD1 [ENST00000525483],DCBLD1 [ENST00000528138],DCBLD1 [ENST00000528162],DCBLD1 [ENST00000533453],DCBLD1 [ENST00000533950],DCBLD1 [ENST00000534777]","DCBLD1","ENST00000296955,ENST00000338728,ENST00000424717,ENST00000478345,ENST00000481630,ENST00000487076,ENST00000525483,ENST00000528138,ENST00000528162,ENST00000533453,ENST00000533950,ENST00000534777","ENSG00000164465","RNA","RNAseq","transcriptomics"
"ENSG00000164466.12_RNAseq","ENST00000321442","SFXN1","SFXN1 [ENST00000321442]","SFXN1","ENST00000321442","ENSG00000164466","RNA","RNAseq","transcriptomics"
"ENSG00000164483.16_RNAseq","ENST00000324172,ENST00000368134,ENST00000437477,ENST00000439090,ENST00000457563,ENST00000463253,ENST00000524930,ENST00000526886,ENST00000528422,ENST00000529119,ENST00000529723,ENST00000531544,ENST00000532309,ENST00000532763,ENST00000533296","SAMD3","SAMD3 [ENST00000324172],SAMD3 [ENST00000368134],SAMD3 [ENST00000437477],SAMD3 [ENST00000439090],SAMD3 [ENST00000457563],SAMD3 [ENST00000463253],SAMD3 [ENST00000524930],SAMD3 [ENST00000526886],SAMD3 [ENST00000528422],SAMD3 [ENST00000529119],SAMD3 [ENST00000529723],SAMD3 [ENST00000531544],SAMD3 [ENST00000532309],SAMD3 [ENST00000532763],SAMD3 [ENST00000533296]","SAMD3","ENST00000324172,ENST00000368134,ENST00000437477,ENST00000439090,ENST00000457563,ENST00000463253,ENST00000524930,ENST00000526886,ENST00000528422,ENST00000529119,ENST00000529723,ENST00000531544,ENST00000532309,ENST00000532763,ENST00000533296","ENSG00000164483","RNA","RNAseq","transcriptomics"
"ENSG00000164484.11_RNAseq","ENST00000296978","TMEM200A","TMEM200A [ENST00000296978]","TMEM200A","ENST00000296978","ENSG00000164484","RNA","RNAseq","transcriptomics"
"ENSG00000164494.11_RNAseq","ENST00000369037","PDSS2","PDSS2 [ENST00000369037]","PDSS2","ENST00000369037","ENSG00000164494","RNA","RNAseq","transcriptomics"
"ENSG00000164506.14_RNAseq","ENST00000321680","STXBP5","STXBP5 [ENST00000321680]","STXBP5","ENST00000321680","ENSG00000164506","RNA","RNAseq","transcriptomics"
"ENSG00000164509.13_RNAseq","ENST00000652347","IL31RA","IL31RA [ENST00000652347]","IL31RA","ENST00000652347","ENSG00000164509","RNA","RNAseq","transcriptomics"
"ENSG00000164512.17_RNAseq","ENST00000341048","ANKRD55","ANKRD55 [ENST00000341048]","ANKRD55","ENST00000341048","ENSG00000164512","RNA","RNAseq","transcriptomics"
"ENSG00000164530.13_RNAseq","ENST00000647861","PI16","PI16 [ENST00000647861]","PI16","ENST00000647861","ENSG00000164530","RNA","RNAseq","transcriptomics"
"ENSG00000164535.14_RNAseq","ENST00000297056","DAGLB","DAGLB [ENST00000297056]","DAGLB","ENST00000297056","ENSG00000164535","RNA","RNAseq","transcriptomics"
"ENSG00000164542.12_RNAseq","ENST00000297063,ENST00000317020,ENST00000338533,ENST00000415803,ENST00000429651,ENST00000431396,ENST00000436884,ENST00000440378,ENST00000453212,ENST00000480192,ENST00000483360,ENST00000483526,ENST00000493327","MATCAP2","MATCAP2 [ENST00000297063],MATCAP2 [ENST00000317020],MATCAP2 [ENST00000338533],MATCAP2 [ENST00000415803],MATCAP2 [ENST00000429651],MATCAP2 [ENST00000431396],MATCAP2 [ENST00000436884],MATCAP2 [ENST00000440378],MATCAP2 [ENST00000453212],MATCAP2 [ENST00000480192],MATCAP2 [ENST00000483360],MATCAP2 [ENST00000483526],MATCAP2 [ENST00000493327]","MATCAP2","ENST00000297063,ENST00000317020,ENST00000338533,ENST00000415803,ENST00000429651,ENST00000431396,ENST00000436884,ENST00000440378,ENST00000453212,ENST00000480192,ENST00000483360,ENST00000483526,ENST00000493327","ENSG00000164542","RNA","RNAseq","transcriptomics"
